"id_cliente","nombre","apellido","curp","correo","ciudad","delegacion","estado_civil"
196,"María Eugenia","Verduzco","PGBI693365MWPQHN25","maría eugenia.verduzco.195@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","viudo/a"
197,"Verónica","Centeno","INTR315639CDSMTD96","verónica.centeno.196@fintechmasiva.com","Ciudad de México","Cuajimalpa","viudo/a"
198,"Leonor","Fuentes","YXRB139281JXILUP11","leonor.fuentes.197@fintechmasiva.com","Ciudad de México","Alvaro Obregon","soltero/a"
199,"Dulce María","Ortega","OEXM127365ZZEYIK63","dulce maría.ortega.198@fintechmasiva.com","Ciudad de México","Tlahuac","viudo/a"
200,"Raquel","Quiroz","FMVX471178LMARYA79","raquel.quiroz.199@fintechmasiva.com","Ciudad de México","Coyoacan","viudo/a"
201,"Carolina","Nieto","SYTX220187FZHCDZ68","carolina.nieto.200@fintechmasiva.com","Ciudad de México","Azcapotzalco","soltero/a"
202,"Emiliano","Ortega","FTKA235936TDZDBB78","emiliano.ortega.201@fintechmasiva.com","Ciudad de México","Magdalena Contreras","soltero/a"
203,"Jaime","Anguiano","CHBS313369KIEMJQ72","jaime.anguiano.202@fintechmasiva.com","Ciudad de México","Tlahuac","viudo/a"
204,"Ernesto","Marroquín","KKAE790141HEJFOY79","ernesto.marroquín.203@fintechmasiva.com","Ciudad de México","Alvaro Obregon","soltero/a"
205,"Homero","Salinas","LULC697210OCBJDA31","homero.salinas.204@fintechmasiva.com","Ciudad de México","Xochimilco","casado/a"
206,"Raúl","Baca","PMXM451541ACRZDN39","raúl.baca.205@fintechmasiva.com","Ciudad de México","Coyoacan","viudo/a"
207,"Nayeli","Aguilar","OARY220377FAQXTM98","nayeli.aguilar.206@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","viudo/a"
208,"Augusto","Mondragón","BWNT229067INKAHU30","augusto.mondragón.207@fintechmasiva.com","Ciudad de México","Azcapotzalco","viudo/a"
209,"Francisco Javier","Amador","TQOH961603UIRYZW03","francisco javier.amador.208@fintechmasiva.com","Ciudad de México","Tlahuac","casado/a"
210,"Reina","Zarate","POUC058099OUOWIU25","reina.zarate.209@fintechmasiva.com","Ciudad de México","Milpa Alta","viudo/a"
211,"Darío","Villa","ECHF689637GEYPNO91","darío.villa.210@fintechmasiva.com","Ciudad de México","Magdalena Contreras","soltero/a"
212,"Jos","Casares","GNPP444161OXZION15","jos.casares.211@fintechmasiva.com","Ciudad de México","Magdalena Contreras","casado/a"
213,"Modesto","Garibay","FZQX211653YOTUTB15","modesto.garibay.212@fintechmasiva.com","Ciudad de México","Cuajimalpa","soltero/a"
214,"Eugenio","Murillo","ZAOQ236600FYLWFU68","eugenio.murillo.213@fintechmasiva.com","Ciudad de México","Magdalena Contreras","casado/a"
215,"Salvador","Salas","TLYP991137LQQDYU69","salvador.salas.214@fintechmasiva.com","Ciudad de México","Magdalena Contreras","soltero/a"
216,"Homero","Anaya","RFAN825923ATEAXG90","homero.anaya.215@fintechmasiva.com","Ciudad de México","Magdalena Contreras","viudo/a"
217,"Víctor","Rangel","SRAN110969XIFEWL63","víctor.rangel.216@fintechmasiva.com","Ciudad de México","Cuajimalpa","casado/a"
218,"Nicolás","Guillen","GTPW597056MJNHLG67","nicolás.guillen.217@fintechmasiva.com","Ciudad de México","Milpa Alta","casado/a"
219,"Sofía","Botello","EDNK796404UVGMDF57","sofía.botello.218@fintechmasiva.com","Ciudad de México","Benito Juarez","casado/a"
220,"Darío","Carreón","SSLE073555PLEVHX73","darío.carreón.219@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","viudo/a"
221,"Marisol","Reyna","WVHS045967VWTXRX44","marisol.reyna.220@fintechmasiva.com","Ciudad de México","Venustiano Carranza","casado/a"
222,"Hilda","Dávila","HBRX075341KPBUDY30","hilda.dávila.221@fintechmasiva.com","Ciudad de México","Coyoacan","casado/a"
223,"Dalia","Ornelas","MTFH275745KGXPVM36","dalia.ornelas.222@fintechmasiva.com","Ciudad de México","Benito Juarez","casado/a"
224,"Óscar","Galván","WFRY984396RPFAGO94","óscar.galván.223@fintechmasiva.com","Ciudad de México","Azcapotzalco","soltero/a"
225,"Noelia","Medrano","FONY919477WZCRWF29","noelia.medrano.224@fintechmasiva.com","Ciudad de México","Iztacalco","soltero/a"
226,"Renato","Orellana","DJGU358002NUBVLU39","renato.orellana.225@fintechmasiva.com","Ciudad de México","Benito Juarez","soltero/a"
227,"Noelia","Aragón","VXTJ561345QVGKKG29","noelia.aragón.226@fintechmasiva.com","Ciudad de México","Magdalena Contreras","viudo/a"
228,"Carolina","Partida","IXCW826556WSADFQ61","carolina.partida.227@fintechmasiva.com","Ciudad de México","Magdalena Contreras","soltero/a"
229,"Diana","Grijalva","VSZI767340DBRGHH83","diana.grijalva.228@fintechmasiva.com","Ciudad de México","Coyoacan","viudo/a"
230,"Berta","Suárez","IXPS711369RSEUPU32","berta.suárez.229@fintechmasiva.com","Ciudad de México","Tlahuac","casado/a"
231,"Alejandro","Cornejo","XNTB608533XTFRBC15","alejandro.cornejo.230@fintechmasiva.com","Ciudad de México","Coyoacan","casado/a"
232,"Rolando","Guzmán","LTOX413572VBAZVD42","rolando.guzmán.231@fintechmasiva.com","Ciudad de México","Alvaro Obregon","casado/a"
233,"Ángela","Salazar","URTS411480IDHOCG43","ángela.salazar.232@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","soltero/a"
234,"Amador","Rascón","PWBP025181BKVJWL44","amador.rascón.233@fintechmasiva.com","Ciudad de México","Milpa Alta","viudo/a"
235,"Gregorio","Villaseñor","EWEY912151UDQJOB09","gregorio.villaseñor.234@fintechmasiva.com","Ciudad de México","Gustavo A. Madero","viudo/a"
236,"Irma","Lugo","JEWU459783JNIAIE17","irma.lugo.235@fintechmasiva.com","Ciudad de México","Benito Juarez","soltero/a"
237,"María","Tapia","CPXO615994CDDHXI22","maría.tapia.236@fintechmasiva.com","Ciudad de México","Tlalpan","casado/a"
238,"Benito","Durán","LLPI003979ZQQAQD67","benito.durán.237@fintechmasiva.com","Ciudad de México","Benito Juarez","soltero/a"
239,"Anel","Corrales","UMFV531327AVYUJY89","anel.corrales.238@fintechmasiva.com","Ciudad de México","Tlalpan","soltero/a"
240,"Augusto","Espinoza","UVPS631957ZSFBXU26","augusto.espinoza.239@fintechmasiva.com","Ciudad de México","Venustiano Carranza","casado/a"
241,"Itzel","Salcido","JYLN009913KZWHAR14","itzel.salcido.240@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","soltero/a"
242,"Olivia","Peña","PIRA873867KKGIUX54","olivia.peña.241@fintechmasiva.com","Ciudad de México","Xochimilco","viudo/a"
243,"Amador","Hernádez","LYVH697037UVLAIM51","amador.hernádez.242@fintechmasiva.com","Ciudad de México","Milpa Alta","soltero/a"
244,"Eugenia","Palacios","SBVB592016UXURBD71","eugenia.palacios.243@fintechmasiva.com","Ciudad de México","Cuauhtemoc","casado/a"
245,"Fidel","Morales","XQDH533788TUQBFC61","fidel.morales.244@fintechmasiva.com","Ciudad de México","Milpa Alta","viudo/a"
246,"Hermelinda","Santiago","HROO085961GSVWUL31","hermelinda.santiago.245@fintechmasiva.com","Ciudad de México","Magdalena Contreras","casado/a"
247,"Sessa","Gómez","FKXS811517HDSZFL42","sessa.gómez.246@fintechmasiva.com","Ciudad de México","Milpa Alta","casado/a"
248,"Alfonso","Razo","NTAY853543GGMKJQ04","alfonso.razo.247@fintechmasiva.com","Ciudad de México","Benito Juarez","soltero/a"
249,"Estela","Cervantes","MYLL713069VKRYEM48","estela.cervantes.248@fintechmasiva.com","Ciudad de México","Magdalena Contreras","soltero/a"
250,"Pascual","García","ZJWV994455BUVWBH86","pascual.garcía.249@fintechmasiva.com","Ciudad de México","Gustavo A. Madero","soltero/a"
251,"Cristobal","Jiménez","YEDW265501BLFAPA72","cristobal.jiménez.250@fintechmasiva.com","Ciudad de México","Venustiano Carranza","casado/a"
252,"Joaquín","Delgadillo","JWTZ932045XXYJUQ09","joaquín.delgadillo.251@fintechmasiva.com","Ciudad de México","Iztacalco","soltero/a"
253,"Aldo","Arteaga","NFSM831693ABYIUP62","aldo.arteaga.252@fintechmasiva.com","Ciudad de México","Milpa Alta","casado/a"
254,"Aldonza","Hernández","VLYC805140QRIIAX67","aldonza.hernández.253@fintechmasiva.com","Ciudad de México","Xochimilco","viudo/a"
255,"Arturo","Alfaro","UEKS464664VEHHMR59","arturo.alfaro.254@fintechmasiva.com","Ciudad de México","Magdalena Contreras","viudo/a"
256,"Lucía","de Anda","WSOJ047542PAESWD02","lucía.de anda.255@fintechmasiva.com","Ciudad de México","Cuajimalpa","casado/a"
257,"Oswaldo","Alcala","NPJU107541ZZILTB91","oswaldo.alcala.256@fintechmasiva.com","Ciudad de México","Cuajimalpa","viudo/a"
258,"Luis Manuel","Rojo","SYAU000784JGQUDO22","luis manuel.rojo.257@fintechmasiva.com","Ciudad de México","Venustiano Carranza","casado/a"
259,"Ivonne","Bermúdez","BDBQ777840YXBRRT17","ivonne.bermúdez.258@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","viudo/a"
260,"Débora","Tórrez","DBNT696256ODFLLF89","débora.tórrez.259@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","casado/a"
261,"Mauro","Castellanos","WNLA362905XPNGCJ70","mauro.castellanos.260@fintechmasiva.com","Ciudad de México","Alvaro Obregon","viudo/a"
262,"Jaime","Huerta","FJLP857762ACIDEB50","jaime.huerta.261@fintechmasiva.com","Ciudad de México","Milpa Alta","soltero/a"
263,"Francisca","Roldán","OWKS349449WSXYLG77","francisca.roldán.262@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","viudo/a"
264,"Fabiola","Casares","ULXA068954QIETXU03","fabiola.casares.263@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","casado/a"
265,"José Emilio","Chavarría","UGER178120MIAVZZ63","josé emilio.chavarría.264@fintechmasiva.com","Ciudad de México","Iztapalapa","viudo/a"
266,"Antonia","Juárez","YMPU565504PKRVZL90","antonia.juárez.265@fintechmasiva.com","Ciudad de México","Xochimilco","viudo/a"
267,"Víctor","Mendoza","WZSY348316ZIUBAJ50","víctor.mendoza.266@fintechmasiva.com","Ciudad de México","Cuauhtemoc","viudo/a"
268,"Zeferino","Granado","GUVG993684QIEUNT94","zeferino.granado.267@fintechmasiva.com","Ciudad de México","Milpa Alta","viudo/a"
269,"Clara","Valdivia","NAEC988963ZLNSOD97","clara.valdivia.268@fintechmasiva.com","Ciudad de México","Coyoacan","casado/a"
270,"Ángel","Arellano","IDTZ679921GCNEMO18","ángel.arellano.269@fintechmasiva.com","Ciudad de México","Coyoacan","viudo/a"
271,"Berta","Juárez","RXBU058656XYQVQP92","berta.juárez.270@fintechmasiva.com","Ciudad de México","Venustiano Carranza","viudo/a"
272,"Esmeralda","Armendáriz","JZDX603160XOWCAV24","esmeralda.armendáriz.271@fintechmasiva.com","Ciudad de México","Magdalena Contreras","viudo/a"
273,"Aurora","Vallejo","CYQH364016IDKWTP99","aurora.vallejo.272@fintechmasiva.com","Ciudad de México","Magdalena Contreras","viudo/a"
274,"Agustín","Segovia","PRXM644831LRYPBH78","agustín.segovia.273@fintechmasiva.com","Ciudad de México","Xochimilco","viudo/a"
769,"Ilse","Mesa","EBWJ231191NIMZUA10","ilse.mesa.768@fintechmasiva.com","Ciudad de México","Iztacalco","casado/a"
275,"Micaela","Zapata","RXRU283974LVVBKJ87","micaela.zapata.274@fintechmasiva.com","Ciudad de México","Alvaro Obregon","soltero/a"
276,"Jos","Caballero","NMIN873665UAAFQH73","jos.caballero.275@fintechmasiva.com","Ciudad de México","Iztapalapa","viudo/a"
277,"Nicolás","Tello","TGDQ477741KXVIQI29","nicolás.tello.276@fintechmasiva.com","Ciudad de México","Milpa Alta","casado/a"
278,"Víctor","de León","FTZX652874AZROVO90","víctor.de león.277@fintechmasiva.com","Ciudad de México","Iztacalco","soltero/a"
279,"Reynaldo","Laureano","GPPE202827OOUSFD94","reynaldo.laureano.278@fintechmasiva.com","Ciudad de México","Tlahuac","soltero/a"
280,"Cristobal","Collado","LNIV989237EJSJCY17","cristobal.collado.279@fintechmasiva.com","Ciudad de México","Milpa Alta","viudo/a"
281,"Pascual","Robledo","OSCL904420SLMTMG92","pascual.robledo.280@fintechmasiva.com","Ciudad de México","Gustavo A. Madero","casado/a"
282,"Victoria","Hernández","RCHL086706CPEOCM60","victoria.hernández.281@fintechmasiva.com","Ciudad de México","Alvaro Obregon","soltero/a"
283,"Ángel","Cabán","FSGZ562183NJAPHC03","ángel.cabán.282@fintechmasiva.com","Ciudad de México","Cuauhtemoc","casado/a"
284,"Abril","Bañuelos","VQEJ684842MXNMQN82","abril.bañuelos.283@fintechmasiva.com","Ciudad de México","Tlahuac","casado/a"
285,"Graciela","de Jesús","AMKZ965077PWLYNL41","graciela.de jesús.284@fintechmasiva.com","Ciudad de México","Iztapalapa","casado/a"
286,"Wendolin","Orta","IEFB650932XWGCEO87","wendolin.orta.285@fintechmasiva.com","Ciudad de México","Tlahuac","viudo/a"
287,"Citlali","Henríquez","EIBX465843EJXHXT76","citlali.henríquez.286@fintechmasiva.com","Ciudad de México","Azcapotzalco","soltero/a"
288,"Pedro","Hurtado","ONBI722572XIVTVN90","pedro.hurtado.287@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","soltero/a"
289,"Alfredo","Bustos","OUSV934509EWBHDY96","alfredo.bustos.288@fintechmasiva.com","Ciudad de México","Alvaro Obregon","soltero/a"
290,"Eloisa","Rico","LEMI491055RZJOGZ64","eloisa.rico.289@fintechmasiva.com","Ciudad de México","Alvaro Obregon","viudo/a"
291,"Micaela","Rivero","MWJX652227HSNCGT16","micaela.rivero.290@fintechmasiva.com","Ciudad de México","Cuauhtemoc","casado/a"
292,"Eugenio","Guardado","CIWH010790GXMOIM50","eugenio.guardado.291@fintechmasiva.com","Ciudad de México","Xochimilco","casado/a"
293,"Horacio","Negrete","ULCC251567EWKKKU17","horacio.negrete.292@fintechmasiva.com","Ciudad de México","Azcapotzalco","viudo/a"
294,"Santiago","Baeza","SFDH662233OTHPOW57","santiago.baeza.293@fintechmasiva.com","Ciudad de México","Azcapotzalco","casado/a"
295,"Fernando","Treviño","ORUX751631YNWTSN52","fernando.treviño.294@fintechmasiva.com","Ciudad de México","Milpa Alta","viudo/a"
296,"Eduardo","Montenegro","VGOM243115FYKJQZ79","eduardo.montenegro.295@fintechmasiva.com","Ciudad de México","Magdalena Contreras","viudo/a"
297,"Micaela","Cruz","NTXU920302OPOCYY64","micaela.cruz.296@fintechmasiva.com","Ciudad de México","Azcapotzalco","soltero/a"
298,"Linda","Segura","ISMX877988ZETFOU01","linda.segura.297@fintechmasiva.com","Ciudad de México","Magdalena Contreras","casado/a"
299,"Jorge Luis","Zavala","XQEE284784MRGMXL16","jorge luis.zavala.298@fintechmasiva.com","Ciudad de México","Azcapotzalco","casado/a"
300,"Abraham","Juárez","MDTG647707EUNHKM77","abraham.juárez.299@fintechmasiva.com","Ciudad de México","Venustiano Carranza","casado/a"
301,"Leticia","Bétancourt","EDZK293372XJRGNS27","leticia.bétancourt.300@fintechmasiva.com","Ciudad de México","Xochimilco","casado/a"
302,"Luisa","Rodrígez","RUXN373051GHLRSR66","luisa.rodrígez.301@fintechmasiva.com","Ciudad de México","Cuajimalpa","soltero/a"
303,"Paulina","Rodrígez","USYD940585EOAXYR83","paulina.rodrígez.302@fintechmasiva.com","Ciudad de México","Xochimilco","viudo/a"
304,"Javier","Carrero","CATR131658FLVTWJ36","javier.carrero.303@fintechmasiva.com","Ciudad de México","Alvaro Obregon","soltero/a"
305,"Olivia","Fonseca","LDZB856818KHCTQS92","olivia.fonseca.304@fintechmasiva.com","Ciudad de México","Tlalpan","viudo/a"
306,"Alfredo","Linares","EJSW940010TKSNRG10","alfredo.linares.305@fintechmasiva.com","Ciudad de México","Tlalpan","soltero/a"
307,"Hugo","Corral","XSIE683462DECJZI30","hugo.corral.306@fintechmasiva.com","Ciudad de México","Cuauhtemoc","viudo/a"
308,"Esteban","Rubio","YOFY754405XGUUUW65","esteban.rubio.307@fintechmasiva.com","Ciudad de México","Xochimilco","viudo/a"
309,"Leonel","Garza","JDOE433675FJBVUL18","leonel.garza.308@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","viudo/a"
310,"Juan","Briones","CQHK676863UOZATG00","juan.briones.309@fintechmasiva.com","Ciudad de México","Tlalpan","viudo/a"
311,"Gloria","Sarabia","JMCR433826TTYFZF50","gloria.sarabia.310@fintechmasiva.com","Ciudad de México","Alvaro Obregon","viudo/a"
312,"Mauro","Martínez","PGUA379279VCFATY32","mauro.martínez.311@fintechmasiva.com","Ciudad de México","Xochimilco","soltero/a"
313,"Espartaco","Mayorga","FXAE453106TLHBKD72","espartaco.mayorga.312@fintechmasiva.com","Ciudad de México","Cuauhtemoc","casado/a"
314,"Aida","Ballesteros","SMXA809971PHSRGZ28","aida.ballesteros.313@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","casado/a"
315,"Concepción","Bermúdez","NQJL483111KHDJDF91","concepción.bermúdez.314@fintechmasiva.com","Ciudad de México","Xochimilco","casado/a"
316,"Amalia","Hidalgo","JEYI901127WBXATB07","amalia.hidalgo.315@fintechmasiva.com","Ciudad de México","Magdalena Contreras","soltero/a"
317,"Andrés","Valentín","FJOU234487OPUXKP08","andrés.valentín.316@fintechmasiva.com","Ciudad de México","Venustiano Carranza","viudo/a"
318,"Virginia","Archuleta","GXMB927162HJMSCB49","virginia.archuleta.317@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","soltero/a"
319,"Lourdes","Magaña","SKGX226773UVQEAT48","lourdes.magaña.318@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","soltero/a"
320,"Renato","Duarte","WZNG995864UTVMLP23","renato.duarte.319@fintechmasiva.com","Ciudad de México","Iztapalapa","soltero/a"
321,"Esteban","Macías","GELE424609WEOKNV91","esteban.macías.320@fintechmasiva.com","Ciudad de México","Tlahuac","soltero/a"
322,"Manuel","Gutiérrez","VSRR432156DQEXPC32","manuel.gutiérrez.321@fintechmasiva.com","Ciudad de México","Tlalpan","casado/a"
323,"Amanda","Mena","EJMB101900GPQFTD65","amanda.mena.322@fintechmasiva.com","Ciudad de México","Magdalena Contreras","casado/a"
324,"Berta","Mares","PLZG469402HZBYCE81","berta.mares.323@fintechmasiva.com","Ciudad de México","Gustavo A. Madero","soltero/a"
325,"María José","Rosario","AUIH733005ZATDSB97","maría josé.rosario.324@fintechmasiva.com","Ciudad de México","Alvaro Obregon","soltero/a"
326,"Paola","Ramos","TPHO583869KNXAYI81","paola.ramos.325@fintechmasiva.com","Ciudad de México","Tlalpan","soltero/a"
327,"Gerardo","Meléndez","LYQK157476WCEVMU32","gerardo.meléndez.326@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","casado/a"
328,"Maximiliano","Ruelas","MAQD981366JBWZWX20","maximiliano.ruelas.327@fintechmasiva.com","Ciudad de México","Coyoacan","casado/a"
5775,"Juan","Romo","WWPH201911LHMBBF51","juan.romo.5774@fintechmasiva.com","Ciudad de México","Coyoacan","soltero/a"
329,"Aldo","Fernández","KACG041162DOLWLI89","aldo.fernández.328@fintechmasiva.com","Ciudad de México","Benito Juarez","viudo/a"
330,"Guillermo","Haro","LJXS375209HVVZPC50","guillermo.haro.329@fintechmasiva.com","Ciudad de México","Azcapotzalco","viudo/a"
331,"Irma","Garza","YUML835017SAVARK70","irma.garza.330@fintechmasiva.com","Ciudad de México","Alvaro Obregon","viudo/a"
332,"Jorge","Medina","DEPN757738ZQLHBV12","jorge.medina.331@fintechmasiva.com","Ciudad de México","Iztacalco","viudo/a"
333,"Esparta","Viera","GRFF895653DFKDRV92","esparta.viera.332@fintechmasiva.com","Ciudad de México","Venustiano Carranza","casado/a"
334,"Jorge","Melgar","FMTR057723HJPEGD29","jorge.melgar.333@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","soltero/a"
335,"Andrés","Esquivel","POIJ956652URWIDC00","andrés.esquivel.334@fintechmasiva.com","Ciudad de México","Cuauhtemoc","casado/a"
336,"Wendolin","Sanabria","BWVH170707HGWJKP77","wendolin.sanabria.335@fintechmasiva.com","Ciudad de México","Iztapalapa","casado/a"
337,"Ignacio","Rodarte","YKMX253221VFSNTI33","ignacio.rodarte.336@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","casado/a"
338,"Gilberto","Alcaraz","WDQY849720WHNFRX52","gilberto.alcaraz.337@fintechmasiva.com","Ciudad de México","Magdalena Contreras","viudo/a"
339,"Gabino","Peña","TSLT711854TJGZED35","gabino.peña.338@fintechmasiva.com","Ciudad de México","Milpa Alta","viudo/a"
340,"Aldo","Rendón","WPNH198967KAEBYJ15","aldo.rendón.339@fintechmasiva.com","Ciudad de México","Magdalena Contreras","viudo/a"
341,"Paola","Estrada","WPAW823778CNQVPE04","paola.estrada.340@fintechmasiva.com","Ciudad de México","Milpa Alta","casado/a"
342,"Socorro","Suárez","NHCE975189EPZGEB28","socorro.suárez.341@fintechmasiva.com","Ciudad de México","Iztacalco","viudo/a"
343,"Noemí","Carrera","XKBG684697YOCDJN46","noemí.carrera.342@fintechmasiva.com","Ciudad de México","Milpa Alta","casado/a"
344,"María Eugenia","Lozano","ROWY667826IUNZZY48","maría eugenia.lozano.343@fintechmasiva.com","Ciudad de México","Cuauhtemoc","soltero/a"
